iter	MAPE
220	0.06776076168
221	0.06774382508
222	0.06773465479
223	0.06770336992
224	0.06761694471
225	0.06758103049
226	0.06753411006
227	0.06752734686
228	0.06750183848
229	0.06749416009
230	0.06747387857
231	0.06747337518
232	0.06738257676
233	0.06734745701
234	0.0673469397
235	0.06734056913
236	0.0673205649
237	0.06727069284
238	0.06725010187
239	0.06723544863
240	0.06719987733
241	0.06711470549
242	0.06704381213
243	0.06695943621
244	0.0669489613
245	0.06686224932
246	0.06685250577
247	0.06685030809
248	0.06684288626
249	0.06678891034
250	0.0667637363
251	0.06675431893
252	0.06668295286
253	0.06665180866
254	0.06660948887
255	0.06656338945
256	0.0664674936
257	0.06632966347
258	0.06629950829
259	0.06629938643
260	0.06625421507
261	0.06624878884
262	0.06624595479
263	0.06619336291
264	0.06612875996
265	0.06610655945
266	0.06610644588
267	0.06607423698
268	0.06605670281
269	0.0660471721
270	0.06596473908
271	0.06594547147
272	0.06579165822
273	0.06578779867
274	0.06574020831
275	0.06573522229
276	0.06571217816
277	0.06562469989
278	0.06560396938
279	0.06558588841
280	0.06556148548
281	0.06549499174
282	0.06539873468
283	0.06538219356
284	0.06536292143
285	0.06536134114
286	0.06535305579
287	0.06534141687
288	0.06530151616
289	0.06526528732
290	0.06526126614
291	0.06525143879
292	0.06523392303
293	0.06520938847
294	0.06514015439
295	0.06512844672
296	0.06508880168
297	0.06498056135
298	0.0649211275
299	0.06476877712
300	0.06473974477
301	0.06472438077
302	0.06471393521
303	0.06470362567
304	0.06467293629
305	0.06465810695
306	0.06463662116
307	0.06463016828
308	0.06461729748
309	0.06459275316
310	0.06458177089
311	0.06442914217
312	0.06441881264
313	0.06440732079
314	0.06435083338
315	0.06433740877
316	0.0642682758
317	0.06425347987
318	0.06424020776
319	0.06422700089
320	0.0642244255
321	0.06420974742
322	0.06420100979
323	0.06413769077
324	0.06413472758
325	0.06412141895
326	0.06411188741
327	0.0640958968
328	0.0640675636
329	0.0640574872
330	0.06405672913
331	0.06405028298
332	0.06404686599
333	0.06403520272
334	0.06396707416
335	0.06396107894
336	0.06395166746
337	0.06394091251
338	0.06393934529
339	0.06393738763
340	0.06393190749
341	0.06392167754
342	0.06392025731
343	0.06391806412
344	0.06391631386
345	0.06391008213
346	0.063903493
347	0.06389740272
348	0.06389560692
349	0.06389363963
350	0.06388742665
351	0.06386812337
352	0.06386561028
353	0.06385378317
354	0.06384619577
355	0.06383890218
356	0.06383352316
357	0.06382737978
358	0.06382387376
359	0.06381823051
360	0.06380945196
361	0.06380745605
362	0.06380617091
363	0.06380448777
364	0.06379492227
365	0.06378590801
366	0.06378023565
367	0.06377910644
368	0.06377247613
369	0.06376795319
370	0.06376606691
371	0.06375522622
372	0.06375066268
373	0.06374589491
374	0.06374486963
375	0.06374292122
376	0.06373595242
377	0.0637349952
378	0.06373170964
379	0.06372717398
380	0.06372253618
381	0.06371785928
382	0.06371547613
383	0.06371464431
384	0.06371226482
385	0.06371112827
386	0.06371034633
387	0.06355726577
388	0.06355238601
389	0.06354989342
390	0.06354785531
391	0.06354514125
392	0.06354250783
393	0.06353983167
394	0.06353801932
395	0.06353717128
396	0.06353200762
397	0.06352954869
398	0.06352794613
399	0.06352386159
400	0.06352255265
401	0.06351763877
402	0.06351524189
403	0.06351403523
404	0.06351257114
405	0.06351114689
406	0.0635083379
407	0.06350735935
408	0.06350512077
409	0.0635047282
410	0.06350392809
411	0.063502647
412	0.063499854
413	0.06349799404
414	0.06349681399
415	0.0634951462
416	0.06349402893
417	0.06349257362
418	0.06349151811
419	0.06349049468
420	0.06348981416
421	0.06348882666
422	0.06348840083
423	0.06348340651
424	0.06347903028
425	0.0634783009
426	0.0634778809
427	0.06347574978
428	0.06347176758
429	0.0634656077
430	0.06346408934
431	0.06346203054
432	0.06346113129
433	0.06346047535
434	0.0634565761
435	0.0634562329
436	0.06345543149
437	0.06345414993
438	0.0634444535
439	0.06344254271
440	0.06344185307
441	0.06343941071
442	0.0634386449
443	0.06343615627
444	0.06343480092
445	0.0634342761
446	0.06343376703
447	0.06343327706
448	0.06342957526
449	0.06342739273
450	0.06341792973
451	0.06341640815
452	0.06341591692
453	0.06341573274
454	0.06341529751
455	0.0634146575
456	0.06341270311
457	0.06341211265
458	0.06341187673
459	0.06341018558
460	0.06340976956
461	0.0634078988
462	0.06340593912
463	0.06339691598
464	0.06339640301
465	0.06339607706
466	0.06339466892
467	0.06339445853
468	0.06339275303
469	0.06339238021
470	0.06339219648
471	0.06339200855
472	0.06339032826
473	0.06338973895
474	0.06338810457
475	0.06338385232
476	0.06338181892
477	0.06338170334
478	0.06338017542
479	0.06337830606
480	0.06337807884
481	0.06337459641
482	0.0633663351
483	0.06336265382
484	0.06336247523
485	0.0633621331
486	0.06336091531
487	0.06335857103
488	0.06335839658
489	0.06335661259
490	0.06335615741
491	0.06335220965
492	0.06334816838
493	0.06334799435
494	0.06334624961
495	0.06334505572
496	0.06334381256
497	0.06333318209
498	0.06332961532
499	0.06332934462
500	0.06332879311
501	0.06332730384
502	0.06332690471
503	0.06332349646
504	0.06331597808
505	0.06330850114
506	0.06330287328
507	0.06330239632
508	0.0633022759
509	0.06330215797
510	0.06330177451
511	0.06330041554
512	0.06330030903
513	0.06329702335
514	0.06329691783
515	0.06329594967
516	0.06329584912
517	0.06329536122
518	0.06329511519
519	0.06328197329
520	0.0632805977
521	0.06328041914
522	0.06328020867
523	0.0632772869
524	0.06327710157
525	0.06327664055
526	0.06327540668
527	0.06327532416
528	0.06327387262
529	0.06327367937
530	0.06327352452
531	0.06327118566
532	0.063270824
533	0.06327047702
534	0.06326365665
535	0.06326307581
536	0.06326263627
537	0.06326228877
538	0.06325991758
539	0.0632585893
540	0.06325698435
541	0.06325690023
542	0.06325682195
543	0.06325035241
544	0.06324982645
545	0.06324273173
546	0.06323642459
547	0.06323621888
548	0.06323605874
549	0.06323489575
550	0.06323474132
551	0.06323460279
552	0.0632292515
553	0.06322756186
554	0.06322274175
555	0.06322216942
556	0.06321823311
557	0.0632182204
558	0.06321803043
559	0.06321652718
560	0.06321646307
561	0.06321265554
562	0.06320912547
563	0.06320889012
564	0.0632014424
565	0.06320137888
566	0.06319423685
567	0.06319383338
568	0.06318316544
569	0.06318311871
570	0.06318078697
571	0.06317916822
572	0.06317828224
573	0.06317523678
574	0.06317519258
575	0.06317514966
576	0.06317510803
577	0.06317475187
578	0.06317462443
579	0.06317457418
580	0.06317452545
581	0.06317265309
582	0.06317260534
583	0.06317197522
584	0.06317129772
585	0.06317125293
586	0.06316849665
587	0.06316233323
588	0.06316106287
589	0.06315991045
590	0.06315882854
591	0.06303625615
592	0.06303596022
593	0.06303483447
594	0.06303388793
595	0.06302898497
596	0.0630236622
597	0.06302288741
598	0.06302152161
599	0.06302144294
600	0.06301823853
601	0.06301795432
602	0.06301505909
603	0.06301457529
604	0.06301454148
605	0.06301437282
606	0.06301433483
607	0.06301284166
608	0.06301123974
609	0.06301116431
610	0.06300913014
611	0.06300580676
612	0.06300506459
613	0.06300366375
614	0.06300253516
615	0.06300250543
616	0.06300096668
617	0.06299571211
618	0.06299568342
619	0.06299397516
620	0.06299395092
621	0.06299391467
622	0.06299388711
623	0.06299256221
624	0.06299161022
625	0.06299018776
626	0.06298995232
627	0.06298972705
628	0.06298837668
629	0.06298355026
630	0.06298351851
631	0.06298219129
632	0.06298102408
633	0.06298100278
634	0.06298078873
635	0.06298076688
636	0.06298070995
637	0.06298051159
638	0.06297984794
639	0.06297966018
640	0.06297929632
641	0.06297820326
642	0.06297692977
643	0.06297438747
644	0.06297436752
645	0.06297434165
646	0.0629731061
647	0.06297189397
648	0.06297187096
649	0.06297072509
650	0.06296973346
651	0.06296915932
652	0.06296898178
653	0.06296880754
654	0.0629686427
655	0.06296861988
656	0.06296751168
657	0.06296732137
658	0.06296685074
659	0.06295706454
660	0.06295690212
661	0.06295626709
662	0.06295610785
663	0.06295575307
664	0.06295235607
665	0.06295191614
666	0.06295183157
667	0.06295181194
668	0.06295168643
669	0.06295008266
670	0.06295006307
671	0.06294971637
672	0.06294969624
673	0.06294967904
674	0.06294965984
675	0.06294944263
676	0.06294828934
677	0.06294821388
678	0.06294819488
679	0.06294798313
680	0.06294796995
681	0.06294768919
682	0.06294344642
683	0.06294330949
684	0.06294310603
685	0.06293600179
686	0.06293523903
687	0.06293498059
688	0.06293472989
689	0.0629346007
690	0.06293313562
691	0.06293301326
692	0.06293196517
693	0.06293184726
694	0.06293183564
695	0.0629318289
696	0.06293182126
697	0.06293024247
698	0.06293023356
699	0.06292949354
700	0.06292948175
701	0.06292937653
702	0.06292928357
703	0.06292779047
704	0.06292770878
705	0.06292683538
706	0.06292621228
707	0.06292501149
708	0.06292490569
709	0.06280847735
710	0.06280783432
711	0.06280782873
712	0.0628050079
713	0.06280479421
714	0.0628043653
715	0.06280362775
716	0.06280308053
717	0.06280306898
718	0.06280287271
719	0.0628022024
720	0.06280147844
721	0.062791779
722	0.06279177068
723	0.0627916129
724	0.06279008818
725	0.06278943909
726	0.06278943072
727	0.06278942432
728	0.06278941712
729	0.06278932194
730	0.06278775732
731	0.06278744696
732	0.06278743931
733	0.06278743298
734	0.06278734417
735	0.06278733626
736	0.06278716324
737	0.06278570387
738	0.06278569947
739	0.06278561327
740	0.0627855303
741	0.06278440229
742	0.06278439815
743	0.06278423065
744	0.06278406818
745	0.06278302487
746	0.0627827443
747	0.06278188192
748	0.06278180366
749	0.06278113255
750	0.06278105704
751	0.06278056084
752	0.062780476
753	0.0627799968
754	0.06277967824
755	0.06277960479
756	0.06277904773
757	0.06277834532
758	0.06277827409
759	0.06277759276
760	0.06277747816
761	0.0627770187
762	0.06277581399
763	0.06277580838
764	0.06277524022
765	0.06277471358
766	0.06277274063
767	0.06277273756
768	0.06277267142
769	0.06277257358
770	0.06276907875
771	0.06276901492
772	0.06276857692
773	0.06276826486
774	0.06276770179
775	0.06276727695
776	0.06276321447
777	0.06276231064
778	0.06276220899
779	0.06276029555
780	0.06275994116
781	0.06275914453
782	0.06275868203
783	0.06273019606
784	0.06272888695
785	0.06272787914
786	0.0627277415
787	0.06272773607
788	0.06270687676
789	0.06270586848
790	0.0627026176
791	0.06270085234
792	0.06270015219
793	0.06270003127
794	0.06269963096
795	0.06269900651
796	0.06269857778
797	0.06269852551
798	0.06269852286
799	0.0626984421
800	0.06269805491
801	0.06269792232
802	0.06269791781
803	0.06269754364
804	0.06269749156
805	0.06269696521
806	0.0626966038
807	0.06269563153
808	0.06269528125
809	0.06269477393
810	0.06269416766
811	0.06269367662
812	0.06269368524
813	0.06269018906
814	0.06269025131
815	0.06269025792
816	0.06269026503
817	0.06269026391
818	0.06269017453
819	0.06269001458
820	0.0626858202
821	0.06268548834
822	0.06268466617
823	0.06268462672
824	0.06268469029
825	0.06268465158
826	0.06268366472
827	0.0626835141
828	0.06268349818
829	0.06268112084
830	0.06267988489
831	0.06267869811
832	0.06267779947
833	0.0626773563
834	0.06267728025
835	0.06267724591
836	0.06267682934
837	0.06267651011
838	0.06267647741
839	0.06267644598
840	0.06267244223
841	0.06267236304
842	0.06266782981
843	0.06266778966
844	0.06266773652
845	0.06266770582
846	0.06266136818
847	0.06266133845
848	0.06266126842
849	0.06266123977
850	0.06266091881
851	0.06266075808
852	0.06265993927
853	0.06265986808
854	0.0626598718
855	0.06265984429
856	0.06265919728
857	0.06265855186
858	0.06265686255
859	0.06265685125
860	0.06265622531
861	0.06265587199
862	0.06265579203
863	0.06265572439
864	0.06265210952
865	0.06265182909
866	0.06264921964
867	0.06264573117
868	0.06264252341
869	0.06264249909
870	0.06264247556
871	0.06264245284
872	0.06264241416
873	0.06264237078
874	0.06264234947
875	0.06264152628
876	0.06263535313
877	0.0626339222
878	0.06263390119
879	0.06263388096
880	0.06263386132
881	0.0626335579
882	0.06263355089
883	0.06263327781
884	0.06263013641
885	0.0626298958
886	0.0626296317
887	0.06262805297
888	0.06262478716
889	0.06262472041
890	0.06262468455
891	0.06261878262
892	0.06261848888
893	0.06261842449
894	0.06261792717
895	0.06261521145
896	0.06261519434
897	0.06261027095
898	0.06261026435
899	0.06261020212
900	0.06260970494
901	0.06260380831
902	0.0626006059
903	0.06260059072
904	0.06259753275
905	0.06259752456
906	0.06259724402
907	0.0625915458
908	0.06259133243
909	0.06259114705
910	0.06258826055
911	0.06258806379
912	0.06258732914
913	0.06258707633
914	0.06258592785
915	0.06258535488
916	0.06258424089
917	0.0625824415
918	0.06258242707
919	0.06258241306
920	0.06258222291
921	0.06258220951
922	0.06257967583
923	0.06257966787
924	0.06257889174
925	0.06257888254
926	0.06257861817
927	0.06257791012
928	0.06257723287
929	0.06257716994
930	0.0625769871
931	0.06257420114
932	0.06257350249
933	0.06257349592
934	0.06257259216
935	0.0625725798
936	0.06257256781
937	0.06257239875
938	0.06257238722
939	0.06257238932
940	0.06257236313
941	0.06257235227
942	0.06257208468
943	0.06257183015
944	0.06257145909
945	0.06257146223
946	0.06257146436
947	0.06257059288
948	0.06257059458
949	0.06257025245
950	0.06257025484
951	0.06257009228
952	0.06257008169
953	0.06257007149
954	0.06257006151
955	0.06256986715
956	0.0625698434
957	0.06256984475
958	0.06256970785
959	0.06256970939
960	0.06256969854
961	0.06256725383
962	0.06256651755
963	0.06256128748
964	0.06256127743
965	0.06255959511
966	0.06255940144
967	0.06255926949
968	0.06255926094
969	0.06255763426
970	0.06255761195
971	0.06255760227
972	0.06255759296
973	0.06255757187
974	0.06255763177
975	0.06255762287
976	0.0625576787
977	0.06255773487
978	0.06255772613
979	0.06255772599
980	0.06255748613
981	0.06255754051
982	0.06255736557
983	0.06255734539
984	0.0625573058
985	0.06255738338
986	0.06255722566
987	0.06255720969
988	0.06255614437
989	0.06255596993
990	0.06255583296
991	0.06255582518
992	0.06255589748
993	0.06255589022
994	0.06255102733
995	0.06254850401
996	0.06254849746
997	0.0625484833
998	0.06254832614
999	0.06254831242
1000	0.06254831253
1001	0.06254494983
1002	0.06254403401
1003	0.06254104976
1004	0.06254104425
1005	0.06254102937
1006	0.06253785754
1007	0.06253761863
1008	0.06253767974
1009	0.0625370628
1010	0.06253705786
1011	0.06253705307
1012	0.06253649656
1013	0.06253413281
1014	0.06253392769
1015	0.06253369662
1016	0.06253369213
1017	0.06253353714
1018	0.06253331356
1019	0.06253277385
1020	0.06253276887
1021	0.06253276108
1022	0.06253275643
1023	0.06253275621
1024	0.06253274584
1025	0.06253274415
1026	0.06253273982
1027	0.06253273565
1028	0.06253272489
1029	0.06253272094
1030	0.06253284863
1031	0.06253284883
1032	0.06253080818
1033	0.06253080833
1034	0.06253080825
1035	0.0625286625
1036	0.06252865299
1037	0.06252829144
1038	0.06252760233
1039	0.06252760279
1040	0.06252686569
1041	0.06252584102
1042	0.06252583731
1043	0.06252583372
1044	0.06252392332
1045	0.06252391377
1046	0.06252121729
1047	0.06252121771
1048	0.06252118071
1049	0.06252123552
1050	0.0625210037
1051	0.06252105677
1052	0.06252005974
1053	0.06252006025
1054	0.06252005685
1055	0.06252005356
1056	0.06251999458
1057	0.06251984816
1058	0.06251984495
1059	0.06251983646
1060	0.06251982914
1061	0.06251905061
1062	0.06251905126
1063	0.06251904343
1064	0.06251848278
1065	0.0625184752
1066	0.06251559314
1067	0.06251559367
1068	0.06251558626
1069	0.06251504988
1070	0.06251491095
1071	0.06251437412
1072	0.06251437143
1073	0.06251432261
1074	0.06251432003
1075	0.06251159276
1076	0.06250905844
1077	0.06250901627
1078	0.06250901024
1079	0.06250906871
1080	0.06250871926
1081	0.06250802645
1082	0.06250807924
1083	0.06250803271
1084	0.06250802741
1085	0.06250798893
1086	0.06250798307
1087	0.06250803457
1088	0.06250808743
1089	0.06250775215
1090	0.06250774982
1091	0.06250775082
1092	0.06250774522
1093	0.06250779348
1094	0.06250779437
1095	0.06250784776
1096	0.06250784852
1097	0.06250775387
1098	0.06250769165
1099	0.06250759498
1100	0.0625075002
1101	0.06250736972
1102	0.06250736506
1103	0.06250732328
1104	0.06250683127
1105	0.06250682889
1106	0.06250682657
1107	0.06250392246
1108	0.06250397363
1109	0.06250397216
1110	0.06250396741
1111	0.0625035793
1112	0.0625036263
1113	0.06250367467
1114	0.06250322015
1115	0.06250321584
1116	0.06250326133
1117	0.06250284082
1118	0.06250284018
1119	0.06250284089
1120	0.06250283722
1121	0.06250288298
1122	0.06250286229
1123	0.0625018786
1124	0.06250140053
1125	0.06250119536
1126	0.06250119601
1127	0.06250099707
1128	0.06250099754
1129	0.0625009954
1130	0.06249985718
1131	0.06249951569
1132	0.06249956006
1133	0.06249797162
1134	0.06249797222
1135	0.06249759557
1136	0.06249759607
1137	0.0624975185
1138	0.06249512193
1139	0.06249511869
1140	0.06249507549
1141	0.06249471458
1142	0.06249471255
1143	0.06249471146
1144	0.06249437387
1145	0.06249415922
1146	0.06249415704
1147	0.06249415492
1148	0.06249376939
1149	0.06249026167
1150	0.06249022753
1151	0.06248982715
1152	0.06248863763
1153	0.06248815209
1154	0.06248781614
1155	0.06248762612
1156	0.06248748401
1157	0.06248701629
1158	0.06248701588
1159	0.06248358821
1160	0.06248358773
1161	0.06248297951
1162	0.06248294718
1163	0.06248294598
1164	0.06248294402
1165	0.06248294356
1166	0.0623407606
1167	0.06234080783
1168	0.06234035364
1169	0.06234023819
1170	0.06233995361
1171	0.06233984162
1172	0.06233984043
1173	0.06233942958
1174	0.0623370469
1175	0.06233698627
1176	0.06233674418
1177	0.06233674529
1178	0.06233352865
1179	0.06233163164
1180	0.06232997062
1181	0.0623299689
1182	0.062329991
1183	0.06232996228
1184	0.06232957382
1185	0.06232957364
1186	0.06232936614
1187	0.06232935498
1188	0.06232863616
1189	0.06232863452
1190	0.06232863325
1191	0.06232863406
1192	0.06232849931
1193	0.06232542229
1194	0.06232424753
1195	0.06232411752
1196	0.06232105305
1197	0.06232106922
1198	0.06231960189
1199	0.06231899013
1200	0.06231701653
1201	0.06231705226
1202	0.06231705092
1203	0.06231704016
1204	0.06231703883
1205	0.06231695556
1206	0.06231695426
1207	0.0623150605
1208	0.06231364635
1209	0.06231254895
1210	0.06231249612
1211	0.06231253827
1212	0.06231253872
1213	0.06231258151
1214	0.06231258016
1215	0.06231257891
1216	0.06231257756
1217	0.06231216201
1218	0.06231101555
1219	0.06231101421
1220	0.06231081405
1221	0.06230867561
1222	0.06230725394
1223	0.06230490616
1224	0.06230490499
1225	0.06230478185
1226	0.0623043672
1227	0.062304174
1228	0.0623039953
1229	0.06230399403
1230	0.0623037905
1231	0.06230378107
1232	0.06230378141
1233	0.06230378163
1234	0.06230378028
1235	0.06230375723
1236	0.06230374782
1237	0.06230369314
1238	0.06230373401
1239	0.06230334979
1240	0.0623033298
1241	0.06230332852
1242	0.06230331921
1243	0.06230331788
1244	0.06230320288
1245	0.06230243134
1246	0.06230247003
1247	0.06230243665
1248	0.06230242807
1249	0.06230144309
1250	0.06230144175
1251	0.06230041168
1252	0.06229918906
1253	0.06229918775
1254	0.06229918655
1255	0.06229918528
1256	0.06229922288
1257	0.06229925934
1258	0.06229926003
1259	0.06229925875
1260	0.0622992575
1261	0.06229925214
1262	0.06229921941
1263	0.06229910756
1264	0.06229910627
1265	0.06229910497
1266	0.06229897218
1267	0.06229897108
1268	0.06229897112
1269	0.06229770709
1270	0.06229615585
1271	0.06229604775
1272	0.06229544809
1273	0.06229544817
1274	0.06229431459
1275	0.06229431467
1276	0.06229430689
1277	0.06229401101
1278	0.06229394086
1279	0.06229394091
1280	0.06229393979
1281	0.06229335706
1282	0.06229300423
1283	0.06229304058
1284	0.06228992701
1285	0.06228996231
1286	0.06228995505
1287	0.06228998929
1288	0.06228998942
1289	0.06228990104
1290	0.06228979984
1291	0.06228974369
1292	0.06228974297
1293	0.06228974302
1294	0.06228977699
1295	0.06228943652
1296	0.06228943565
1297	0.06228943495
1298	0.06228830718
1299	0.06228797173
1300	0.0622868859
1301	0.06228687915
1302	0.06228687922
1303	0.06228541933
1304	0.06228541876
1305	0.06228545056
1306	0.06228544945
1307	0.06228526367
1308	0.06228526259
1309	0.06228526102
1310	0.06228524279
1311	0.06228514559
1312	0.06228514561
1313	0.06228512556
1314	0.0622848285
1315	0.06228435928
1316	0.06228435445
1317	0.06228435532
1318	0.06228435574
1319	0.06228435614
1320	0.06228435541
1321	0.06228435436
1322	0.06228435287
1323	0.06228404268
1324	0.0622840417
1325	0.06228404164
1326	0.06228404164
1327	0.06228400215
1328	0.06228397273
1329	0.06228379253
1330	0.06228042836
1331	0.06228042761
1332	0.06227716445
1333	0.06227716445
1334	0.06227719761
1335	0.06227719672
1336	0.0622768712
1337	0.06227669646
1338	0.06227580727
1339	0.0622734048
1340	0.06227331696
1341	0.06226748696
1342	0.06226745365
1343	0.06226745359
1344	0.06226211728
1345	0.06226211639
1346	0.0622621485
1347	0.0622621485
1348	0.06226186768
1349	0.06226130983
1350	0.06226122432
1351	0.0622609168
1352	0.06226031146
1353	0.06226031187
1354	0.06226034304
1355	0.06225948156
1356	0.06225948095
1357	0.06225918523
1358	0.06225918443
1359	0.06225918384
1360	0.06225918306
1361	0.06225918302
1362	0.06225918343
1363	0.06225918337
1364	0.06225921363
1365	0.06225921253
1366	0.06225921179
1367	0.06225921179
1368	0.06225904307
1369	0.06225907171
1370	0.06225898932
1371	0.0622589858
1372	0.06225865411
1373	0.06225858309
1374	0.06225831116
1375	0.06225778186
1376	0.0622577818
1377	0.06225762426
1378	0.06225765038
1379	0.06225764964
1380	0.0622576489
1381	0.06225748466
1382	0.06225686934
1383	0.06225658615
1384	0.06225632428
1385	0.06225595785
1386	0.06225595714
1387	0.06225595646
1388	0.06225595579
1389	0.06225579169
1390	0.06225546857
1391	0.0622554339
1392	0.06225517319
1393	0.06225517258
1394	0.06225517199
1395	0.06225515275
1396	0.06225385786
1397	0.06225388224
1398	0.06225388164
1399	0.06225362312
1400	0.0622536453
1401	0.06225367444
1402	0.06225367437
1403	0.0622535711
1404	0.06225357059
1405	0.06225105871
1406	0.06225081534
1407	0.06225081526
1408	0.06225081514
1409	0.06225081502
1410	0.06225027537
1411	0.06225027526
1412	0.06225002476
1413	0.06224978875
1414	0.06224978822
1415	0.0622497877
1416	0.0622497871
1417	0.06224955799
1418	0.06224955795
1419	0.06224950873
1420	0.06224929717
1421	0.06224929705
1422	0.06224834723
1423	0.06224834688
1424	0.06224820224
1425	0.06224798651
1426	0.06224798638
1427	0.06224800899
1428	0.06224721943
1429	0.06224721932
1430	0.06224649179
1431	0.06224648996
1432	0.06224578448
1433	0.06224578437
1434	0.06224575898
1435	0.06224567818
1436	0.06224473245
1437	0.0622447336
1438	0.06224473306
1439	0.06224353055
1440	0.062243529
1441	0.06224352358
1442	0.06224352361
1443	0.06224286222
1444	0.06224286205
1445	0.06224285241
1446	0.06224284051
1447	0.06224177421
1448	0.06224094604
1449	0.06224094431
1450	0.06224055374
1451	0.06223966444
1452	0.06223947213
1453	0.06223944117
1454	0.06223916654
1455	0.06223897986
1456	0.0622389781
1457	0.0622381155
1458	0.06223810041
1459	0.06223809878
1460	0.06223809718
1461	0.06223809689
1462	0.06223809534
1463	0.06223802008
1464	0.06223783842
1465	0.06223776538
1466	0.06223770495
1467	0.06223770347
1468	0.0622374395
1469	0.0622375506
1470	0.06223754995
1471	0.06223710377
1472	0.06223562485
1473	0.06223561975
1474	0.0622353097
1475	0.0622337934
1476	0.06223303814
1477	0.06223303683
1478	0.06223180847
1479	0.06223180723
1480	0.06223163393
1481	0.06223080861
1482	0.06222959566
1483	0.06222815126
1484	0.0622279718
1485	0.06222771592
1486	0.06222771355
1487	0.06222754029
1488	0.06222681873
1489	0.06222681848
1490	0.06222690184
1491	0.06222688824
1492	0.06222618219
1493	0.06222617976
1494	0.06222539695
1495	0.06222495465
1496	0.06222495172
1497	0.06222377374
1498	0.06222374623
